elapsed time,timestamp,topic,value
21.853,1774501325.477000000,/odom_adapted.pose.pose.position.x,0
21.89,1774501325.514000000,/odom_adapted.pose.pose.position.x,0
21.917,1774501325.541000000,/odom_adapted.pose.pose.position.x,0
21.923000000000002,1774501325.547000000,/odom_adapted.pose.pose.position.x,0
21.951,1774501325.575000000,/odom_adapted.pose.pose.position.x,0
21.955,1774501325.579000000,/odom_adapted.pose.pose.position.x,0
21.99,1774501325.614000000,/odom_adapted.pose.pose.position.x,0
22.015,1774501325.639000000,/odom_adapted.pose.pose.position.x,0
22.019,1774501325.643000000,/odom_adapted.pose.pose.position.x,0
22.035,1774501325.659000000,/odom_adapted.pose.pose.position.x,0
22.071,1774501325.695000000,/odom_adapted.pose.pose.position.x,0
22.089,1774501325.713000000,/odom_adapted.pose.pose.position.x,0
22.111,1774501325.735000000,/odom_adapted.pose.pose.position.x,0
22.117,1774501325.741000000,/odom_adapted.pose.pose.position.x,0
22.145,1774501325.769000000,/odom_adapted.pose.pose.position.x,0
22.152,1774501325.776000000,/odom_adapted.pose.pose.position.x,0
22.192,1774501325.816000000,/odom_adapted.pose.pose.position.x,0
22.209,1774501325.833000000,/odom_adapted.pose.pose.position.x,0
22.233,1774501325.857000000,/odom_adapted.pose.pose.position.x,0
22.321,1774501325.945000000,/odom_adapted.pose.pose.position.x,0
22.434,1774501326.058000000,/odom_adapted.pose.pose.position.x,0
22.434,1774501326.058000000,/odom_adapted.pose.pose.position.x,0
22.434,1774501326.058000000,/odom_adapted.pose.pose.position.x,0
22.434,1774501326.058000000,/odom_adapted.pose.pose.position.x,0
22.437,1774501326.061000000,/odom_adapted.pose.pose.position.x,0
22.437,1774501326.061000000,/odom_adapted.pose.pose.position.x,0
22.671,1774501326.295000000,/odom_adapted.pose.pose.position.x,0
22.671,1774501326.295000000,/odom_adapted.pose.pose.position.x,0
22.716,1774501326.340000000,/odom_adapted.pose.pose.position.x,0
22.74,1774501326.364000000,/odom_adapted.pose.pose.position.x,0
22.742,1774501326.366000000,/odom_adapted.pose.pose.position.x,0
22.742,1774501326.366000000,/odom_adapted.pose.pose.position.x,0
22.742,1774501326.366000000,/odom_adapted.pose.pose.position.x,0
22.742,1774501326.366000000,/odom_adapted.pose.pose.position.x,0
22.745,1774501326.369000000,/odom_adapted.pose.pose.position.x,0
22.788,1774501326.412000000,/odom_adapted.pose.pose.position.x,0
22.814,1774501326.438000000,/odom_adapted.pose.pose.position.x,0
22.814,1774501326.438000000,/odom_adapted.pose.pose.position.x,0
22.814,1774501326.438000000,/odom_adapted.pose.pose.position.x,0
22.844,1774501326.468000000,/odom_adapted.pose.pose.position.x,0
22.847,1774501326.471000000,/odom_adapted.pose.pose.position.x,0
22.904,1774501326.528000000,/odom_adapted.pose.pose.position.x,0
22.911,1774501326.535000000,/odom_adapted.pose.pose.position.x,0
22.942,1774501326.566000000,/odom_adapted.pose.pose.position.x,0
22.956,1774501326.580000000,/odom_adapted.pose.pose.position.x,0
22.965,1774501326.589000000,/odom_adapted.pose.pose.position.x,0
23.015,1774501326.639000000,/odom_adapted.pose.pose.position.x,0
23.019,1774501326.643000000,/odom_adapted.pose.pose.position.x,0
23.052,1774501326.676000000,/odom_adapted.pose.pose.position.x,0
23.09,1774501326.714000000,/odom_adapted.pose.pose.position.x,0
23.171,1774501326.795000000,/odom_adapted.pose.pose.position.x,0
23.171,1774501326.795000000,/odom_adapted.pose.pose.position.x,0
23.171,1774501326.795000000,/odom_adapted.pose.pose.position.x,0
23.181,1774501326.805000000,/odom_adapted.pose.pose.position.x,0
23.228,1774501326.852000000,/odom_adapted.pose.pose.position.x,0
23.244,1774501326.868000000,/odom_adapted.pose.pose.position.x,0
23.246,1774501326.870000000,/odom_adapted.pose.pose.position.x,0
23.294,1774501326.918000000,/odom_adapted.pose.pose.position.x,0
23.294,1774501326.918000000,/odom_adapted.pose.pose.position.x,0
